,id,ftype,image_loc,mask_loc,height,width,area,aeroplane_sum,bicycle_sum,bird_sum,boat_sum,bottle_sum,bus_sum,car_sum,cat_sum,chair_sum,cow_sum,diningtable_sum,dog_sum,horse_sum,motorbike_sum,person_sum,pottedplant_sum,sheep_sum,sofa_sum,train_sum,tvmonitor_sum,background_sum,border_sum,major_label,major_num,aeroplane_prop,bicycle_prop,bird_prop,boat_prop,bottle_prop,bus_prop,car_prop,cat_prop,chair_prop,cow_prop,diningtable_prop,dog_prop,horse_prop,motorbike_prop,person_prop,pottedplant_prop,sheep_prop,sofa_prop,train_prop,tvmonitor_prop,background_prop,border_prop,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt,background_cnt,border_cnt,use_image,cluster_num_16,random_rstate1_fold0,random_rstate1_fold1,random_rstate1_fold2,random_rstate1_fold3,random_rstate1_fold4,skf_prop_rstate1_fold0,skf_prop_rstate1_fold1,skf_prop_rstate1_fold2,skf_prop_rstate1_fold3,skf_prop_rstate1_fold4,skf_major_rstate1_fold0,skf_major_rstate1_fold1,skf_major_rstate1_fold2,skf_major_rstate1_fold3,skf_major_rstate1_fold4,random_rstate2_fold0,random_rstate2_fold1,random_rstate2_fold2,random_rstate2_fold3,random_rstate2_fold4,skf_prop_rstate2_fold0,skf_prop_rstate2_fold1,skf_prop_rstate2_fold2,skf_prop_rstate2_fold3,skf_prop_rstate2_fold4,skf_major_rstate2_fold0,skf_major_rstate2_fold1,skf_major_rstate2_fold2,skf_major_rstate2_fold3,skf_major_rstate2_fold4,random_rstate3_fold0,random_rstate3_fold1,random_rstate3_fold2,random_rstate3_fold3,random_rstate3_fold4,skf_prop_rstate3_fold0,skf_prop_rstate3_fold1,skf_prop_rstate3_fold2,skf_prop_rstate3_fold3,skf_prop_rstate3_fold4,skf_major_rstate3_fold0,skf_major_rstate3_fold1,skf_major_rstate3_fold2,skf_major_rstate3_fold3,skf_major_rstate3_fold4,random_rstate4_fold0,random_rstate4_fold1,random_rstate4_fold2,random_rstate4_fold3,random_rstate4_fold4,skf_prop_rstate4_fold0,skf_prop_rstate4_fold1,skf_prop_rstate4_fold2,skf_prop_rstate4_fold3,skf_prop_rstate4_fold4,skf_major_rstate4_fold0,skf_major_rstate4_fold1,skf_major_rstate4_fold2,skf_major_rstate4_fold3,skf_major_rstate4_fold4,random_rstate5_fold0,random_rstate5_fold1,random_rstate5_fold2,random_rstate5_fold3,random_rstate5_fold4,skf_prop_rstate5_fold0,skf_prop_rstate5_fold1,skf_prop_rstate5_fold2,skf_prop_rstate5_fold3,skf_prop_rstate5_fold4,skf_major_rstate5_fold0,skf_major_rstate5_fold1,skf_major_rstate5_fold2,skf_major_rstate5_fold3,skf_major_rstate5_fold4
1198,2010_004933,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004933.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004933.png,500,394,197000,0,0,0,0,0,0,0,64542,0,0,0,0,0,0,0,388,0,0,0,0,116354,15716,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276243654822335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001969543147208122,0.0,0.0,0.0,0.0,0.5906294416243655,0.07977664974619289,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,3,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train
1199,2010_004938,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004938.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004938.png,375,500,187500,15534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166265,5701,aeroplane,1,0.082848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867466666666667,0.030405333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train
1200,2010_004948,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004948.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004948.png,500,375,187500,0,0,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172718,12080,bird,3,0.0,0.0,0.014410666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211626666666667,0.06442666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val
1201,2010_004960,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004960.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004960.png,333,500,166500,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163599,1443,bird,3,0.0,0.0,0.008756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825765765765766,0.008666666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train
1202,2010_004963,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_004963.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_004963.png,375,500,187500,0,0,0,0,0,0,0,112621,0,0,0,0,0,0,0,0,0,0,0,0,68655,6224,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006453333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36616,0.033194666666666664,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train
1203,2010_005016,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005016.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005016.png,375,500,187500,0,0,78435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101314,7751,bird,3,0.0,0.0,0.41832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5403413333333333,0.04133866666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val
1204,2010_005028,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005028.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005028.png,385,500,192500,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191165,766,bird,3,0.0,0.0,0.0029558441558441557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930649350649351,0.003979220779220779,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train
1205,2010_005055,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005055.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005055.png,333,500,166500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66400,0,86283,13817,train,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987987987987988,0.0,0.5182162162162162,0.08298498498498498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,4,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train
1206,2010_005064,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005064.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005064.png,288,352,101376,0,0,0,0,0,0,0,0,0,0,0,30681,0,0,0,0,0,0,0,0,64612,6083,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026455965909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373500631313131,0.060004340277777776,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,14,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train
1207,2010_005098,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005098.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005098.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75342,0,0,0,100058,12100,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401824,0.0,0.0,0.0,0.5336426666666667,0.06453333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,7,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train
1208,2010_005106,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005106.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005106.png,375,500,187500,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,165189,10518,aeroplane,1,0.06026666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026293333333333333,0.0,0.0,0.0,0.0,0.0,0.881008,0.056096,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train
1209,2010_005111,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005111.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005111.png,375,500,187500,0,7077,0,0,388,0,0,0,0,0,0,0,0,0,5657,0,0,0,0,0,156987,17391,bicycle,2,0.0,0.037744,0.0,0.0,0.002069333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030170666666666665,0.0,0.0,0.0,0.0,0.0,0.837264,0.092752,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train
1210,2010_005119,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005119.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005119.png,297,448,133056,0,0,0,0,0,0,37607,0,0,0,0,0,0,0,0,0,0,0,0,0,91486,3963,car,7,0.0,0.0,0.0,0.0,0.0,0.0,0.28264039201539204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875751563251563,0.02978445165945166,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,9,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train
1211,2010_005128,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005128.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005128.png,375,500,187500,0,0,0,0,0,0,0,28396,0,0,0,0,0,0,0,0,0,0,0,0,154593,4511,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15144533333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824496,0.024058666666666666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val
1212,2010_005129,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005129.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005129.png,500,375,187500,0,0,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181495,1599,bird,3,0.0,0.0,0.023498666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679733333333334,0.008528,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train
1213,2010_005198,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005198.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005198.png,334,500,167000,0,0,0,51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112413,3373,boat,4,0.0,0.0,0.0,0.3066706586826347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731317365269461,0.02019760479041916,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train
1214,2010_005202,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005202.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005202.png,333,500,166500,0,0,0,0,0,0,0,33152,0,0,0,0,0,0,0,0,0,0,0,0,72750,60598,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4369369369369369,0.36395195195195196,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train
1215,2010_005217,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005217.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005217.png,333,500,166500,0,0,47596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113474,5430,bird,3,0.0,0.0,0.28586186186186185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815255255255255,0.03261261261261261,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train
1216,2010_005223,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005223.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005223.png,333,500,166500,0,0,0,0,0,0,0,0,0,23411,0,0,0,0,0,0,0,0,0,0,131819,11270,cow,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406066066066066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917057057057058,0.06768768768768768,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,0,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train
1217,2010_005232,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005232.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005232.png,311,500,155500,0,0,0,0,0,0,0,33259,0,0,0,0,0,0,0,0,0,0,0,0,116663,5578,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21388424437299036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502443729903537,0.03587138263665595,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train
1218,2010_005277,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005277.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005277.png,312,500,156000,0,0,0,0,0,55701,0,0,0,0,0,0,0,0,954,0,0,0,0,0,91327,8018,bus,6,0.0,0.0,0.0,0.0,0.0,0.3570576923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115384615384615,0.0,0.0,0.0,0.0,0.0,0.5854294871794872,0.051397435897435895,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,6,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train
1219,2010_005317,train,./data/VOCdevkit/VOC2012/JPEGImages/2010_005317.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2010_005317.png,460,500,230000,0,0,0,0,0,0,0,175849,0,0,0,0,0,0,0,0,0,0,0,0,51283,2868,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7645608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2229695652173913,0.012469565217391305,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train
